,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,isNewBuilt,hasStormProtector,hasStorageRoom,hasGuestRoom,price
5686,95143,90,0,0,72,35374,1,1,1,1,9517871.0
5687,46532,19,0,0,85,55537,0,0,0,9,4661805.0
5688,42272,11,0,0,9,2770,0,0,1,3,4228013.9
5689,42981,49,0,0,73,18351,0,1,0,10,4300680.4
5690,62384,72,1,0,36,60292,0,1,0,1,6242453.5
5691,81653,13,0,0,8,34493,1,0,0,6,8166002.5
5692,63278,60,1,0,32,11239,1,1,1,6,6332923.1
5693,95307,66,1,1,62,12824,0,1,1,9,9537644.4
5694,72545,96,1,1,78,11290,1,1,0,0,7260052.1
5695,66777,1,1,0,100,26797,0,0,0,9,6685851.8
5696,61001,41,1,0,15,73511,1,1,1,1,6105043.3
5697,65790,82,1,0,62,71245,1,0,1,3,6589425.1
5698,35948,75,0,0,53,44374,1,0,0,6,3596039.8
5699,54929,86,0,1,4,55322,1,0,0,8,5498846.5
5700,18397,59,0,0,93,6434,1,0,1,4,1846201.0
5701,4623,93,0,1,58,11227,1,0,0,10,468494.9
5702,58433,54,0,1,29,72133,1,1,1,8,5848135.8
5703,79767,86,1,0,17,89482,0,0,1,6,7981643.3
5704,58036,51,0,1,35,9043,0,1,1,2,5809016.7
5705,6051,77,0,0,88,77373,0,1,0,5,612527.5
5706,22703,41,0,0,53,4234,0,0,1,0,2273445.8
5707,29319,62,1,0,47,47216,0,1,1,7,2939576.1
5708,53722,26,1,1,96,82959,0,0,1,3,5383626.1
5709,32218,28,1,0,39,36128,1,0,1,7,3225722.5
5710,93288,90,1,0,73,48260,0,0,0,4,9334856.2
5711,30402,63,0,0,33,18703,1,0,1,4,3043179.2
5712,75632,43,1,1,12,52689,0,0,0,2,7573328.2
5713,34592,24,0,0,80,32228,0,1,1,6,3467169.6
5714,34304,54,0,0,95,66942,1,1,0,6,3434850.3
5715,21112,38,0,1,94,34073,1,1,1,4,2121485.9
5716,40266,100,0,1,14,96142,0,0,1,8,4028831.9
5717,93533,27,0,0,33,60496,0,0,0,7,9356028.7
5718,78672,59,1,1,66,93460,1,0,0,8,7877999.5
5719,47833,44,1,0,82,27128,1,0,0,0,4791653.8
5720,22142,11,0,0,97,76427,1,0,0,7,2220957.5
5721,19819,19,0,0,35,34411,0,0,0,4,1984840.0
5722,69967,32,0,0,35,7115,0,1,0,4,6997746.2
5723,28555,76,1,1,40,80056,0,0,0,0,2860957.8
5724,25881,89,1,1,34,30476,0,0,1,4,2596473.4
5725,81624,8,1,1,4,96626,1,1,1,3,8169425.4
5726,73943,29,1,1,32,80149,1,1,1,8,7405498.5
5727,78101,17,0,1,24,1451,1,1,0,10,7814923.5
5728,22162,14,0,1,99,84655,1,0,1,9,2223268.4
5729,72836,27,1,0,24,7994,1,0,1,1,7289126.9
5730,56614,98,0,0,13,32272,1,1,0,4,5662574.7
5731,838,30,1,1,8,23119,1,1,0,6,92181.3
5732,25946,84,1,0,80,64602,1,0,1,0,2600384.9
5733,17250,50,0,1,50,67364,1,1,0,10,1734432.1
5734,19387,17,0,0,64,18690,1,0,1,6,1940788.0
5735,36503,87,1,1,90,92021,1,0,0,2,3659340.7
5736,61752,62,0,1,57,42393,0,0,0,5,6181908.8
5737,25136,98,1,1,35,42440,0,0,1,1,2520958.1
5738,95989,44,1,1,46,91819,1,1,1,6,9610818.7
5739,27665,29,1,1,24,52092,1,0,1,9,2771481.1
5740,79169,22,0,0,39,28205,1,0,1,4,7918220.0
5741,69642,45,1,1,24,8723,1,1,1,3,6974699.6
5742,28727,45,0,1,23,17857,0,1,0,0,2877589.1
5743,88940,18,1,0,5,10114,0,0,0,6,8896898.3
5744,82978,41,0,0,62,81785,1,0,0,3,8299837.7
5745,22374,13,1,0,67,74626,1,0,0,5,2244101.2
5746,7169,65,1,0,8,37884,0,1,0,4,722385.3
5747,91380,23,0,1,33,66152,0,0,1,2,9144773.5
5748,20799,10,1,0,47,58358,1,0,1,6,2084113.7
5749,28446,94,1,1,61,97470,1,0,1,6,2852653.0
5750,81618,87,0,1,80,79006,0,1,1,9,8170899.9
5751,44513,63,0,1,40,57679,0,0,1,5,4457308.4
5752,66436,19,0,1,51,56455,0,1,0,5,6650734.1
5753,55482,87,1,0,78,46357,0,0,0,2,5558268.6
5754,23376,9,1,0,43,75147,1,0,0,4,2346829.2
5755,48380,73,0,1,35,15352,1,0,0,9,4842254.7
5756,38765,16,0,1,56,58119,1,0,0,10,3882491.3
5757,2484,43,0,1,23,7471,1,1,1,8,252179.2
5758,5624,35,1,0,2,11603,0,1,1,6,566535.4
5759,71541,71,1,1,44,72847,1,0,1,6,7159919.5
5760,98857,85,1,0,15,57725,1,1,1,3,9889895.6
5761,6948,10,0,1,18,30836,0,1,0,0,698524.7
5762,16284,39,1,1,29,40880,1,1,0,8,1638521.9
5763,60261,37,0,0,63,48194,0,1,0,3,6032370.6
5764,92304,75,1,0,53,54254,1,0,0,5,9234228.6
5765,32071,15,1,0,53,78354,0,1,1,1,3213146.8
5766,76454,17,0,0,88,31987,0,1,1,1,7647961.0
5767,70210,48,1,0,56,31261,1,0,0,1,7025129.1
5768,75584,77,1,0,69,82908,1,1,1,1,7567791.6
5769,41669,18,1,1,34,917,1,0,0,6,4176148.5
5770,8940,86,1,0,39,92620,1,0,1,9,899258.1
5771,79628,60,1,0,59,64099,0,1,1,6,7967880.3
5772,52979,82,0,1,45,44653,1,1,1,5,5304197.0
5773,75414,82,1,0,75,4618,1,1,1,1,7551847.9
5774,91515,23,1,1,33,48622,1,0,0,2,9157101.7
5775,68767,13,0,1,13,30743,0,0,1,3,6880980.4
5776,90111,94,1,0,30,77398,1,0,0,5,9014247.8
5777,1967,87,1,1,76,3509,0,0,0,2,207245.9
5778,21843,66,0,1,10,65013,1,1,0,5,2186457.8
5779,45049,30,1,1,80,35151,1,1,0,9,4519980.0
5780,925,16,1,0,51,86372,1,0,1,2,97785.8
5781,53956,78,0,0,97,91120,1,0,1,9,5401835.1
5782,3343,76,1,0,65,4913,0,1,0,0,344710.4
5783,25942,86,1,1,30,7199,0,0,0,5,2601765.1
5784,51171,95,0,1,91,29779,0,0,1,9,5125181.1
5785,82629,5,0,0,51,15024,1,1,1,9,8267316.2
5786,78721,23,0,0,59,1657,0,0,1,9,7875331.7
5787,82900,3,0,1,11,59010,0,0,1,8,8295028.3
5788,79399,21,1,0,44,42313,0,1,1,0,7946835.6
5789,87078,8,1,0,77,84539,0,0,1,1,8714830.2
5790,65246,19,1,1,31,44954,1,0,1,10,6529755.8
5791,48271,40,0,1,47,51930,0,0,0,4,4835629.8
5792,61311,30,1,1,4,587,1,1,0,2,6137635.8
5793,742,28,1,1,6,92580,0,1,1,1,81336.5
5794,55164,10,1,1,64,11611,1,1,1,3,5526826.7
5795,37448,47,1,1,58,96670,1,1,1,5,3754453.0
5796,34208,43,1,1,2,3418,0,0,1,0,3428754.3
5797,21442,42,0,0,16,67178,1,1,1,3,2145503.8
5798,69290,23,0,0,38,28205,0,1,0,8,6932336.9
5799,15299,91,1,0,95,60138,0,1,0,0,1542950.0
5800,30203,5,0,0,86,44106,0,0,0,3,3029401.9
5801,74069,53,1,1,91,30191,0,0,1,3,7417780.3
5802,780,18,0,1,95,74449,0,1,1,9,82916.5
5803,85060,55,0,0,12,36036,0,0,0,2,8507007.8
5804,47143,7,1,1,63,16032,0,1,1,7,4728886.0
5805,40194,32,0,1,69,57421,0,0,0,2,4022680.5
5806,74411,98,1,0,82,28297,0,0,1,3,7450324.7
5807,3527,47,1,0,79,47847,1,1,0,4,358050.9
5808,85185,23,0,1,11,95024,0,0,0,2,8522775.5
5809,68772,98,0,1,98,45826,1,1,0,9,6885105.8
5810,6281,33,1,1,10,86568,0,0,1,0,636186.6
5811,8319,78,0,0,55,69329,0,1,1,4,834891.9
5812,39572,79,0,1,15,40571,1,1,0,7,3960690.1
5813,61787,96,0,0,53,43066,1,0,0,0,6182153.0
5814,71117,31,1,0,22,20842,1,1,0,1,7116581.0
5815,42903,96,1,1,28,20793,1,1,1,3,4297348.1
5816,68847,70,0,0,30,11553,0,1,1,9,6888091.9
5817,55035,98,1,0,92,17234,1,0,1,4,5513804.1
5818,76485,57,1,0,14,78921,1,1,0,2,7652091.2
5819,27521,39,0,0,81,92041,0,1,0,1,2754134.2
5820,63072,55,0,1,5,65146,1,0,1,5,6311417.8
5821,60454,96,1,0,50,16207,1,0,0,9,6054212.3
5822,43204,15,1,0,22,80632,0,1,1,4,4322877.5
5823,70279,14,0,1,31,68228,0,0,1,3,7035681.5
5824,99303,44,1,0,76,81618,0,1,1,7,9940504.8
5825,52952,8,1,1,36,67728,1,1,1,7,5303295.9
5826,40139,95,0,1,27,56384,1,1,1,9,4017300.1
5827,26960,63,1,1,5,98398,1,0,1,2,2699467.4
5828,21726,10,0,0,20,89782,0,1,1,9,2173491.6
5829,18098,25,1,0,23,57051,0,0,0,2,1813099.8
5830,23519,20,1,0,31,42864,0,0,1,8,2358426.2
5831,50949,50,1,0,9,81910,0,0,1,10,5097163.6
5832,80834,22,0,1,45,14315,1,1,0,7,8089908.3
5833,77743,40,1,1,8,26015,0,0,0,3,7780280.1
5834,97124,78,1,1,79,87950,0,0,0,8,9725279.0
5835,80459,43,1,0,25,95838,0,0,1,4,8050098.1
5836,59237,54,1,0,85,38743,1,1,1,6,5932547.2
5837,43579,14,1,0,87,27799,0,1,1,5,4361420.9
5838,10484,38,0,0,43,170,1,1,1,7,1051974.6
5839,19907,31,0,1,47,24556,0,1,1,7,1996937.0
5840,68643,71,1,1,2,78777,0,1,0,9,6870485.0
5841,67457,7,1,1,57,35135,0,0,1,1,6757663.3
5842,44593,83,0,1,21,45854,1,1,1,3,4465177.5
5843,56339,100,1,1,21,98532,0,0,0,8,5642801.2
5844,74817,9,1,0,53,77016,0,1,0,7,7490782.6
5845,51109,17,0,0,38,4564,1,1,0,1,5114433.7
5846,63601,24,1,0,51,72190,0,0,0,5,6368141.6
5847,72926,35,0,0,28,52085,1,1,0,7,7295797.1
5848,1562,85,1,1,31,78230,0,0,1,9,167143.6
5849,2536,88,1,0,25,76785,0,0,1,0,258795.8
5850,44175,43,0,0,1,69678,0,1,0,5,4418372.5
5851,4069,39,0,1,3,45738,0,0,0,2,411451.3
5852,73082,54,1,1,18,41242,0,1,0,10,7318776.7
5853,37718,79,0,0,5,25226,1,1,1,9,3772814.4
5854,47386,36,0,1,73,187,0,0,1,0,4746476.2
5855,33871,85,0,1,64,56974,1,0,1,4,3394030.8
5856,45406,53,1,0,54,25031,0,1,0,6,4545686.8
5857,66434,80,0,0,16,65059,1,1,1,0,6644460.9
5858,23684,95,0,0,76,41456,0,1,0,8,2370875.3
5859,47177,80,1,1,25,44490,0,1,0,10,4726802.2
5860,61661,10,0,0,33,3,0,0,1,2,6168562.4
5861,449,31,0,0,59,56485,1,1,0,10,50344.1
5862,66648,48,0,1,52,1898,0,1,1,0,6670719.9
5863,48757,41,0,0,51,13126,1,1,0,0,4879405.7
5864,23558,42,0,0,65,70699,0,0,0,2,2359701.0
5865,56223,42,1,1,31,75941,0,1,0,10,5629298.6
5866,14137,68,1,1,50,38652,0,0,0,6,1425174.1
5867,59386,85,0,1,27,38284,1,1,1,5,5942766.0
5868,34826,55,1,0,2,95710,1,0,0,1,3488059.1
5869,12785,91,0,1,35,29170,0,0,0,3,1284860.9
5870,72587,98,1,1,20,67127,1,0,0,7,7265382.8
5871,69804,90,1,0,8,54462,0,1,1,8,6984611.7
5872,63915,11,0,0,72,46601,0,0,0,1,6396088.2
5873,24415,76,0,0,4,62039,0,0,1,10,2442299.9
5874,91007,49,0,0,6,34754,1,0,1,7,9101688.4
5875,24023,47,1,0,11,57123,1,1,0,9,2405911.8
5876,66716,22,1,0,72,95057,0,1,1,8,6678899.3
5877,44653,35,0,1,78,75252,0,0,0,2,4473832.2
5878,91013,1,0,1,65,53061,0,0,1,4,9111320.0
5879,14725,14,1,0,69,55962,0,0,1,0,1484099.7
5880,61115,48,0,1,56,91611,1,1,1,8,6116454.1
5881,90925,25,0,0,45,56189,1,0,0,5,9094635.7
5882,54717,52,1,1,3,67749,0,1,1,7,5478930.9
5883,53708,81,1,0,73,23097,1,0,1,1,5378041.6
5884,55413,32,1,1,64,27272,1,1,0,2,5551048.8
5885,74875,98,1,1,7,78989,1,0,0,1,7495681.7
5886,65844,13,0,1,68,38885,1,0,1,7,6587579.8
5887,28613,95,0,0,13,26626,1,0,1,6,2862135.7
5888,99458,94,1,1,77,6721,0,0,0,4,9957307.4
5889,69399,77,0,0,1,23261,0,0,0,8,6940277.3
5890,51237,92,1,1,32,9328,1,0,0,7,5130743.7
5891,29276,42,0,0,41,10763,0,0,0,9,2928782.7
5892,50938,33,1,1,49,82322,1,0,1,6,5103724.4
5893,39614,97,0,1,66,37972,1,0,1,9,3968931.1
5894,5758,77,1,0,57,46266,1,0,1,9,581130.0
5895,60562,10,0,1,4,74477,1,0,1,5,6061364.4
5896,28048,63,0,0,93,41654,0,1,1,3,2806887.8
5897,92649,28,1,0,54,66400,1,0,1,0,9270413.5
5898,16354,4,1,1,53,61599,1,0,0,5,1645035.9
5899,50418,43,0,0,64,75051,1,0,1,7,5047372.6
5900,20075,25,0,0,87,48709,0,1,1,1,2010227.0
5901,54729,30,1,1,9,20767,0,1,1,6,5479404.1
5902,34767,13,0,0,91,10449,0,0,1,9,3481346.7
5903,31388,17,1,1,18,82136,0,1,0,1,3145817.5
5904,37134,83,1,1,9,59284,1,1,0,2,3718807.5
5905,14011,99,0,1,59,34664,0,1,1,1,1408285.2
5906,87589,54,0,1,80,48335,1,1,0,0,8769157.6
5907,40993,16,0,1,7,50040,1,0,0,7,4102780.7
5908,92811,3,0,1,91,55214,0,1,1,0,9293471.4
5909,26867,6,0,0,30,26778,0,1,0,0,2690300.0
5910,49170,96,0,1,21,44018,0,1,1,5,4923152.1
5911,77081,67,0,1,54,81670,0,1,1,1,7711931.5
5912,66959,87,1,0,36,6018,1,0,0,9,6699322.0
5913,82458,93,0,1,14,37295,1,1,1,7,8250503.1
5914,85615,68,1,1,63,32039,0,0,0,8,8572770.9
5915,61803,22,1,1,39,16975,0,1,0,1,6187398.5
5916,93190,51,0,0,44,67570,1,0,0,7,9322069.8
5917,79240,53,1,0,66,70466,0,0,1,4,7928275.4
5918,86184,99,1,1,42,14009,1,0,1,1,8625590.3
5919,57097,65,0,1,31,27120,1,1,0,2,5715926.1
5920,683,91,1,1,31,75419,0,1,0,10,76430.9
5921,22255,70,1,1,65,43995,0,1,0,8,2239467.2
5922,43586,12,1,0,96,16475,0,0,0,7,4366236.5
5923,55472,44,0,1,13,87433,1,1,1,0,5553013.8
5924,58253,15,1,0,94,64455,1,1,1,0,5832546.4
5925,46308,73,0,0,97,40354,0,0,0,4,4639736.9
5926,65961,29,0,1,18,92444,0,0,0,1,6600131.7
5927,77262,19,0,1,38,41026,1,1,1,7,7732674.0
5928,48399,78,0,1,72,25868,0,0,1,6,4847310.7
5929,75402,59,0,1,21,30993,1,0,1,8,7545050.3
5930,54750,10,0,0,69,34626,1,0,1,0,5481119.0
5931,25968,74,1,0,4,78812,0,1,0,10,2601762.2
5932,28993,96,1,0,3,12275,0,0,1,10,2902643.8
5933,28605,2,0,1,25,63712,1,1,0,1,2866459.3
5934,68184,64,0,0,85,64961,1,1,0,10,6823394.8
5935,98283,41,0,1,8,19613,0,1,0,4,9833681.3
5936,95238,100,1,0,54,1606,0,1,0,1,9530991.9
5937,67519,85,0,0,55,40410,1,1,0,0,6754271.4
5938,33608,38,1,0,18,77318,0,1,1,10,3365171.8
5939,22851,5,0,0,22,49622,1,0,1,6,2287033.1
5940,69165,16,1,0,10,91418,0,0,0,5,6919982.9
5941,15321,53,0,0,8,57521,1,1,1,1,1533279.4
5942,74477,22,1,1,27,61997,1,0,0,6,7454179.4
5943,17668,50,1,0,25,3614,0,0,1,9,1771537.5
5944,19794,27,1,1,19,57162,1,0,1,10,1985050.2
5945,21294,54,1,1,44,30584,1,0,0,8,2140798.7
5946,56753,6,0,0,99,93389,1,0,1,7,5682190.2
5947,35753,5,1,0,28,66317,0,1,1,6,3580868.7
5948,14118,59,1,1,37,73671,0,1,0,10,1418040.1
5949,39307,19,0,1,55,59330,0,0,1,2,3937946.9
5950,21477,49,0,1,18,22096,1,1,1,2,2152653.2
5951,52264,50,1,1,89,83169,1,1,1,10,5230980.6
5952,61350,4,1,0,92,26720,0,1,1,10,6139665.5
5953,71993,95,1,1,79,84589,0,1,1,3,7211507.2
5954,60450,32,1,0,31,86523,0,0,0,4,6051258.6
5955,42791,21,0,0,38,85417,0,0,1,5,4281322.8
5956,9289,50,0,0,59,15072,0,1,0,1,934488.8
5957,84888,51,0,0,6,70938,1,0,1,0,8489801.7
5958,45867,84,1,1,25,94070,0,0,1,5,4594103.9
5959,72100,93,1,1,97,15019,1,0,0,4,7226586.5
5960,13381,45,0,0,69,363,1,0,1,0,1340414.3
5961,27690,26,0,0,31,27913,1,1,0,4,2772656.0
5962,18149,46,1,1,92,95781,1,0,1,8,1829948.2
5963,85154,10,1,0,33,69408,0,1,1,5,8518699.4
5964,10851,17,0,1,95,43292,0,1,0,5,1095539.9
5965,19214,90,0,1,42,9440,1,1,0,9,1925120.0
5966,93450,23,1,0,63,15145,1,0,0,8,9350673.1
5967,25051,36,0,0,32,81086,0,0,0,1,2506485.7
5968,54300,96,1,1,60,81415,0,0,1,4,5442438.1
5969,22241,59,0,0,39,86069,1,1,1,3,2225712.0
5970,26853,57,0,1,28,14115,0,1,0,6,2689625.5
5971,42360,13,0,0,59,5879,1,1,0,6,4239495.2
5972,50710,94,0,0,6,64388,0,0,0,2,5071797.1
5973,7512,27,1,1,24,27327,1,0,1,7,758423.9
5974,28956,3,0,1,2,30673,0,0,1,8,2898953.1
5975,71001,74,0,0,46,87640,1,1,0,4,7104645.8
5976,96364,31,1,1,59,48110,0,0,0,4,9648728.5
5977,74315,47,1,0,17,73104,0,1,0,8,7435387.2
5978,4487,62,1,0,64,82960,1,0,1,4,456380.0
5979,75066,25,1,1,79,5708,0,1,1,0,7519416.1
5980,81374,87,1,1,15,21924,1,1,1,7,8143861.0
5981,92490,34,0,0,44,83288,1,1,1,4,9250743.5
5982,24686,87,1,1,58,87064,0,0,0,1,2474395.5
5983,81548,51,1,1,71,43662,0,0,1,2,8161315.6
5984,83789,40,0,0,55,85979,0,1,1,6,8382124.2
5985,82407,75,0,0,70,93627,1,0,1,1,8244581.9
5986,15763,38,0,0,58,3877,0,1,1,8,1581323.4
5987,56191,30,0,1,78,31317,1,0,0,2,5629430.7
5988,93324,100,1,1,38,53010,0,1,1,10,9343406.4
5989,75039,5,1,1,26,32066,0,0,0,2,7512308.1
5990,24270,73,0,1,96,43678,0,0,0,0,2436202.5
5991,19277,85,1,1,34,51286,1,1,1,1,1936026.0
5992,48799,55,1,0,87,94670,1,0,1,4,4886995.7
5993,86184,38,1,0,50,72903,1,0,1,5,8624330.2
5994,21217,20,0,1,47,51241,0,1,0,9,2127258.5
5995,90679,5,0,0,97,18800,0,1,1,0,9072340.9
5996,75873,6,0,0,10,4349,1,0,0,10,7588881.5
5997,58091,46,1,0,2,96268,1,0,0,3,5813567.4
5998,89396,86,0,1,97,33928,0,1,1,4,8949480.3
5999,87867,25,0,0,43,69103,0,0,0,3,8788119.4
6000,62655,32,0,0,76,62786,1,0,1,9,6270255.7
6001,55840,85,1,0,14,59649,1,1,0,6,5587969.2
6002,28720,60,1,0,2,21334,1,0,0,10,2876831.3
6003,79783,4,0,1,26,86726,0,0,1,7,7983955.3
6004,68260,89,0,0,69,61998,1,1,1,6,6829892.6
6005,4113,64,1,0,22,58247,0,1,0,4,416148.3
6006,29556,91,1,1,33,43869,1,0,0,2,2962632.0
6007,90300,66,1,0,88,51582,0,0,0,5,9037944.8
6008,80439,77,0,0,89,77584,1,0,0,2,8046219.9
6009,89245,86,1,1,19,94289,0,1,0,2,8930367.7
6010,42540,68,1,1,51,14618,0,0,0,2,4264337.9
6011,2978,3,1,1,29,46118,1,1,0,5,307536.1
6012,43038,18,1,0,62,52253,1,1,0,1,4307230.6
6013,65201,87,0,1,21,89581,0,0,1,9,6522337.7
6014,16200,79,0,0,40,3591,0,1,1,7,1621661.1
6015,24095,45,0,0,2,57157,0,0,0,1,2409945.7
6016,10503,94,0,1,95,71900,0,0,0,2,1058224.5
6017,90338,17,1,0,52,68673,1,0,1,5,9040287.5
6018,58402,85,1,0,65,95691,1,0,1,3,5848466.1
6019,7431,62,1,1,83,71458,0,0,1,4,749725.3
6020,55047,22,1,1,15,32537,0,0,0,3,5512488.3
6021,78897,58,0,1,96,88501,0,0,1,0,7901129.7
6022,52123,32,1,0,52,38055,1,1,0,6,5219801.7
6023,41157,22,1,0,8,29853,1,1,0,2,4119982.5
6024,12838,35,1,0,10,47345,1,0,1,5,1286311.4
6025,18285,70,1,1,87,67500,1,0,1,0,1835040.3
6026,33435,33,0,1,43,78940,0,1,1,4,3349314.0
6027,77618,78,1,0,29,38605,0,0,0,1,7768108.9
6028,64044,31,0,0,43,8926,0,0,0,2,6406275.1
6029,69788,12,0,0,42,74609,0,1,1,1,6980862.0
6030,5208,61,0,1,69,65029,0,0,1,1,526474.3
6031,69952,78,0,0,93,75348,0,1,0,7,7001508.6
6032,9613,95,0,1,29,30000,1,0,1,6,969559.9
6033,79915,51,1,0,8,78046,0,1,1,6,7994470.5
6034,99636,89,1,0,30,85552,0,1,1,3,9969033.0
6035,37822,23,0,0,71,28785,1,1,1,9,3785912.1
6036,33726,28,0,0,59,27869,1,1,0,5,3376333.2
6037,97854,70,0,1,43,55993,1,1,1,9,9792071.1
6038,80266,22,0,0,75,59679,1,0,0,6,8030275.2
6039,48875,93,0,1,19,88018,0,0,0,8,4892360.9
6040,35019,50,1,1,98,92394,1,0,1,4,3510681.1
6041,55020,34,0,0,14,43593,1,1,0,4,5503232.1
6042,29256,41,1,0,87,64566,0,1,0,9,2933216.1
6043,26943,60,0,0,27,75681,1,0,1,2,2697365.4
6044,11050,63,1,0,5,55473,1,0,0,9,1107198.3
6045,47413,66,0,0,91,61968,0,1,1,3,4743556.5
6046,20002,12,1,1,76,77642,0,1,1,3,2015304.7
6047,60216,14,1,1,97,84535,0,0,1,10,6031741.2
6048,83275,77,1,0,54,29279,1,1,1,2,8331662.9
6049,80150,77,0,1,62,926,0,1,1,4,8022700.1
6050,38057,50,1,0,43,4946,0,0,1,3,3809962.7
6051,53449,7,1,1,33,79386,0,0,0,0,5352469.4
6052,33785,14,0,0,17,46932,0,0,0,10,3380715.2
6053,9463,60,1,0,80,89885,0,1,1,0,956197.1
6054,94370,55,1,1,21,83209,0,0,1,4,9445972.3
6055,44698,15,0,0,38,13007,1,0,1,4,4473490.3
6056,75743,76,1,0,32,26354,0,1,1,6,7580464.4
6057,17622,42,1,0,100,56267,0,1,1,1,1767131.5
6058,62662,28,0,0,92,8650,1,1,1,7,6271685.3
6059,17346,74,0,1,79,12046,1,1,0,3,1740674.0
6060,88899,84,0,1,23,34472,1,0,0,4,8893227.0
6061,72447,68,1,0,99,48157,0,0,1,10,7257991.2
6062,40555,76,1,0,62,928,0,1,0,10,4061001.3
6063,91095,2,1,0,33,22508,0,0,1,5,9115770.8
6064,69810,37,0,1,67,50185,0,1,1,6,6986464.3
6065,27533,63,1,0,87,78291,1,0,1,7,2761258.9
6066,75271,69,0,1,74,33145,0,0,0,0,7537873.2
6067,42010,70,0,1,90,68388,1,0,0,8,4206362.7
6068,2169,96,0,1,48,9503,0,1,1,3,221299.2
6069,29004,70,0,1,24,49297,1,1,1,9,2905549.2
6070,32966,11,0,1,44,45631,1,0,1,8,3303709.1
6071,14859,82,1,1,17,59413,0,1,0,9,1492436.2
6072,33640,9,0,1,18,35374,0,1,1,8,3367992.5
6073,73808,6,1,1,14,91163,0,1,0,6,7388725.2
6074,30807,99,0,0,54,294,1,1,0,0,3083235.8
6075,14243,85,0,1,90,39289,1,1,0,2,1430473.6
6076,82190,65,0,0,81,93480,1,0,1,8,8221240.9
6077,31968,87,0,1,76,11119,0,1,1,5,3203508.5
6078,23558,26,1,0,33,49364,0,0,1,1,2359810.6
6079,81063,98,0,1,60,35456,1,0,0,10,8113870.8
6080,9542,60,1,1,2,16762,1,1,0,2,962999.8
6081,39699,74,0,1,89,9591,1,1,1,0,3977888.5
6082,50788,64,0,1,68,30437,1,1,0,10,5087258.8
6083,41681,12,1,1,85,68280,0,0,0,10,4173046.1
6084,3798,53,1,0,39,51619,1,0,0,4,385544.4
6085,31044,53,0,0,16,5535,0,1,1,5,3106033.9
6086,46291,97,0,1,33,74303,0,0,0,9,4633898.8
6087,15727,25,1,0,55,17489,0,1,1,8,1577602.7
6088,67555,40,0,0,79,46536,1,0,1,1,6758958.8
6089,1903,2,0,0,97,78180,1,0,1,10,193030.7
6090,67271,60,1,1,79,50779,1,1,1,4,6737040.1
6091,39217,7,1,1,78,12508,0,1,0,7,3932893.7
6092,62532,26,1,0,52,35831,1,0,1,10,6261175.8
6093,36239,59,1,1,78,83657,1,0,0,1,3634312.0
6094,11987,48,1,0,53,34594,1,0,1,1,1203183.8
6095,32862,39,0,1,83,10742,1,1,1,1,3296039.3
6096,10983,10,0,1,4,49671,1,1,0,4,1100529.1
6097,94294,38,1,1,30,74452,1,0,1,3,9439785.4
6098,11157,49,0,0,90,5985,0,0,1,5,1120482.0
6099,59018,35,1,0,49,34228,0,1,1,5,5907138.1
6100,84807,34,0,0,22,39535,0,1,0,2,8482192.8
6101,31585,42,1,0,50,85871,1,0,1,7,3165163.6
6102,44670,41,1,1,3,24224,1,1,1,9,4470923.2
6103,16951,20,0,0,60,17641,1,0,1,5,1701160.1
6104,5892,32,1,1,83,91182,0,0,1,8,601283.5
6105,24971,65,0,0,85,30857,0,1,1,5,2501574.4
6106,56217,69,1,0,61,28095,1,1,0,0,5629960.1
6107,6138,92,0,0,38,64051,0,1,1,9,617184.8
6108,37582,17,1,1,27,58259,1,1,0,7,3769640.9
6109,18848,89,0,0,36,85574,1,1,1,1,1887019.3
6110,12107,15,0,0,9,53025,0,1,1,9,1211581.1
6111,71523,87,0,1,42,92755,0,0,0,4,7159041.2
6112,88328,91,1,0,63,2451,0,0,1,10,8840872.2
6113,22304,42,0,1,37,11188,0,1,0,3,2235124.0
6114,90523,63,1,1,6,78948,0,1,0,0,9058136.1
6115,91987,31,1,0,90,74739,0,1,0,0,9208316.3
6116,57719,86,1,1,60,44354,0,0,1,10,5779467.7
6117,87073,2,0,1,95,20816,1,0,0,6,8719452.5
6118,1878,68,0,1,48,24582,1,0,0,1,195927.5
6119,47184,40,1,1,54,10697,1,0,1,10,4724350.1
6120,45511,33,1,0,44,40240,1,1,1,0,4558309.3
6121,98450,23,0,0,33,73903,1,1,0,9,9848719.9
6122,38551,8,1,1,74,55782,0,0,0,0,3867229.2
6123,1359,99,0,1,90,32645,1,0,0,0,145834.6
6124,76903,36,0,0,40,30067,0,1,1,6,7694030.0
6125,67496,23,0,0,26,16401,1,1,1,4,6752379.9
6126,39756,22,0,1,23,35568,1,0,0,8,3980007.9
6127,25643,6,1,1,34,18418,0,1,0,6,2571876.1
6128,14043,8,1,0,92,19843,0,1,1,6,1415900.4
6129,82311,85,0,0,98,52171,1,1,1,0,8239353.2
6130,9333,96,1,1,9,95132,1,1,1,1,939398.5
6131,36563,46,0,0,4,69259,1,0,1,10,3657222.1
6132,33427,23,1,1,99,20168,1,1,0,8,3351101.0
6133,52552,83,0,1,55,48564,0,1,1,2,5262997.6
6134,1294,31,1,0,83,64467,1,1,0,4,142745.1
6135,19382,95,1,1,30,14352,1,0,0,3,1943992.4
6136,62805,89,0,1,67,53836,0,1,0,8,6288112.9
